
--- onuAuthenSN ---
  gpon0/0/6/70: 48:57:54:43:08:04:37:E0
  gpon0/0/6/71: 48:57:54:43:9E:92:9A:10
  gpon0/0/6/72: 41:4C:43:4C:F2:6D:14:AD
  gpon0/0/6/73: 42:54:50:54:DD:22:F4:6E
  gpon0/0/6/74: 48:57:54:43:9E:61:E3:90
  gpon0/0/6/75: 42:44:43:4D:B1:2A:11:96
  gpon0/0/6/76: 42:54:50:54:DD:2B:A2:DD
  gpon0/0/6/77: 56:53:4F:4C:00:B7:FF:99
  gpon0/0/6/78: 48:57:54:43:04:16:73:50
  gpon0/0/6/79: 48:57:54:43:00:DE:A8:6F
  gpon0/0/6/80: 48:57:54:43:00:DE:A7:07
  gpon0/0/6/81: 58:50:4F:4E:9E:50:4D:40
  gpon0/0/6/82: 44:42:31:32:E6:DE:24:11
  gpon0/0/6/83: 48:57:54:43:00:DE:A7:B7
  gpon0/0/6/84: 48:57:54:43:9E:61:34:0A
  gpon0/0/6/85: 58:50:30:4E:51:E1:93:CE
  gpon0/0/6/86: 48:57:54:43:B4:E6:8F:2A
  gpon0/0/6/87: 48:57:54:43:11:23:33:E0
  gpon0/0/6/88: 42:54:50:54:DD:2C:8C:D1
  gpon0/0/6/89: 58:50:4F:4E:9E:50:52:98
  gpon0/0/6/90: 48:57:54:43:04:1A:77:40
  gpon0/0/6/91: 48:57:54:43:11:23:34:50
  gpon0/0/6/92: 48:57:54:43:11:23:32:40
  gpon0/0/6/93: 48:57:54:43:09:09:05:80
  gpon0/0/6/94: 42:44:43:4D:62:9F:26:54
  gpon0/0/6/95: 42:54:50:54:DD:2F:33:79
  gpon0/0/6/96: 48:57:54:43:02:18:3F:80
  gpon0/0/6/97: 58:50:4F:4E:9E:50:4C:C8
  gpon0/0/6/98: 58:50:4F:4E:9E:50:4E:06
  gpon0/0/6/99: 42:54:50:54:DD:2F:35:75
  gpon0/0/6/100: 58:50:4F:4E:9E:50:4D:D0
  gpon0/0/6/101: 48:57:54:43:9E:60:B5:E6
  gpon0/0/6/102: 48:57:54:43:9F:90:35:4C
  gpon0/0/6/103: 58:50:4F:4E:9E:50:4D:7C
  gpon0/0/6/104: 44:42:31:32:E6:DE:26:A5
  gpon0/0/6/105: 58:50:4F:4E:9E:50:4E:2A
  gpon0/0/6/106: 58:50:4F:4E:9E:50:4D:82
  gpon0/0/6/107: 58:50:4F:4E:9E:50:4E:A2
  gpon0/0/6/108: 48:57:54:43:10:26:22:90
  gpon0/0/6/109: 48:57:54:43:D8:00:0B:3E
  gpon0/0/6/110: 48:57:54:43:9F:90:63:BA
  gpon0/0/6/111: 48:57:54:43:9E:B7:D2:18
  gpon0/0/6/112: 58:50:4F:4E:9E:50:53:16
  gpon0/0/6/113: 41:4C:43:4C:F2:FD:3F:1A
  gpon0/0/6/114: 41:4C:43:4C:F2:01:4C:0C
  gpon0/0/6/115: 42:54:50:54:DD:17:CD:BD
  gpon0/0/6/116: 48:57:54:43:06:15:47:50
  gpon0/0/6/118: 48:57:54:43:9B:D9:5C:7C
  gpon0/0/6/120: 48:57:54:43:03:01:6C:B0
  gpon0/0/6/121: 42:54:50:54:DD:2F:33:67
  gpon0/0/6/122: 58:50:4F:4E:9E:81:40:D2
  gpon0/0/6/125: 48:57:54:43:11:23:33:B0
  gpon0/0/6/127: 58:50:4F:4E:9E:50:53:04
  gpon0/0/7/1: 48:57:54:43:08:09:95:70
  gpon0/0/7/2: 42:54:50:54:DD:34:7C:76
  gpon0/0/7/3: 48:57:54:43:04:16:6F:80
  gpon0/0/7/4: 48:57:54:43:57:79:7F:9B
  gpon0/0/7/5: 48:57:54:43:08:18:5F:30
  gpon0/0/7/6: 48:57:54:43:11:23:33:A0
  gpon0/0/7/7: 48:57:54:43:B4:13:F7:2D
  gpon0/0/7/8: 58:50:4F:4E:35:00:80:59
  gpon0/0/7/9: 47:50:4F:4E:00:76:69:B2
  gpon0/0/7/10: 48:57:54:43:04:16:75:C0
  gpon0/0/7/11: 48:57:54:43:02:19:A5:30
  gpon0/0/7/12: 47:50:4F:4E:00:70:A4:F6
  gpon0/0/7/13: 44:46:31:42:A6:F9:7B:57
  gpon0/0/7/14: 48:57:54:43:9E:61:E3:36
  gpon0/0/7/15: 48:57:54:43:00:DE:A2:C3
  gpon0/0/7/16: 44:30:31:31:A6:3A:E4:67
  gpon0/0/7/17: 44:30:31:31:6A:4D:4C:94
  gpon0/0/7/18: 48:57:54:43:9E:61:DB:CE
  gpon0/0/7/19: 42:54:50:54:DD:34:22:D6
  gpon0/0/7/20: 44:30:31:31:6A:17:DC:57
  gpon0/0/7/21: 48:57:54:43:08:09:91:D0
  gpon0/0/7/22: 48:57:54:43:7D:B5:EF:7F
  gpon0/0/7/23: 48:57:54:43:33:96:A0:7F
  gpon0/0/7/24: 58:50:30:4E:51:E0:EB:6C
  gpon0/0/7/25: 48:57:54:43:B4:51:0A:F8
  gpon0/0/7/26: 42:54:50:54:DD:17:D0:43
  gpon0/0/7/27: 42:54:50:54:DD:2C:8A:A5
  gpon0/0/7/28: 56:53:4F:4C:00:AC:F0:9E
  gpon0/0/7/29: 48:57:54:43:9E:A7:B3:D0
  gpon0/0/7/30: 48:57:54:43:9E:C4:D0:EC
  gpon0/0/7/31: 48:57:54:43:09:09:99:80
  gpon0/0/7/32: 58:50:4F:4E:9E:50:52:8C
  gpon0/0/7/33: 42:54:50:54:DD:34:2C:5E
  gpon0/0/7/34: 58:50:4F:4E:51:E1:99:BC
  gpon0/0/7/35: 48:57:54:43:9F:90:6D:C8
  gpon0/0/7/36: 48:57:54:43:9F:90:22:BC
  gpon0/0/7/37: 48:57:54:43:11:23:37:C0
  gpon0/0/7/38: 42:54:50:54:DD:23:78:E3
  gpon0/0/7/39: 42:54:50:54:DD:17:D2:E5
  gpon0/0/7/40: 44:42:31:32:E6:DE:28:63
  gpon0/0/7/41: 48:57:54:43:03:01:67:20
  gpon0/0/7/42: 42:54:50:54:DD:34:7B:6A
  gpon0/0/7/43: 42:54:50:54:DD:34:2C:42
  gpon0/0/7/44: 48:57:54:43:09:09:A4:D0
  gpon0/0/7/45: 48:57:54:43:9E:92:96:14
  gpon0/0/7/46: D011j z@
  gpon0/0/7/47: 56:53:4F:4C:00:B7:FF:59
  gpon0/0/7/48: 48:57:54:43:8A:2A:82:2F
  gpon0/0/7/49: 41:4C:43:4C:F2:2C:98:5F
  gpon0/0/7/50: 41:4C:43:4C:F2:FD:3A:5A
  gpon0/0/7/51: 41:4C:43:4C:B1:86:22:B3
  gpon0/0/7/52: 48:57:54:43:9F:75:91:92
  gpon0/0/7/53: 41:4C:43:4C:F2:D4:F8:6F
  gpon0/0/7/54: 41:4C:43:4C:B1:86:43:C3
  gpon0/0/7/55: 47:50:54:46:93:A9:A6:58
  gpon0/0/7/64: 44:42:31:32:E6:DE:27:33
  gpon0/0/7/65: 44:42:31:32:E6:DE:26:AD
  gpon0/0/7/67: 48:57:54:43:9E:92:B1:A4
  gpon0/0/7/77: 56:53:4F:4C:00:9B:49:21
  gpon0/0/7/83: 56:53:4F:4C:00:25:29:59
  gpon0/0/7/88: 42:54:50:54:DD:34:64:4E
  gpon0/0/7/90: 48:57:54:43:11:23:35:B0
  gpon0/0/7/100: 42:54:50:54:DD:2B:A5:31
  gpon0/0/7/106: 42:54:50:54:DD:2B:A5:09
  gpon0/0/7/112: 42:54:50:54:DD:36:32:94
  gpon0/0/7/119: 44:30:31:31:6A:CD:80:E0
  gpon0/0/7/120: 58:50:4F:4E:51:E2:6B:68
  gpon0/0/7/123: 42:54:50:54:DD:36:32:C0
  gpon0/0/7/124: 44:42:31:32:E6:DE:27:61
  gpon0/0/7/127: 58:50:4F:4E:35:01:02:87
  gpon0/0/8/1: 56:53:4F:4C:C8:D0:CB:2E
  gpon0/0/8/2: 41:4C:43:4C:B1:44:FC:2F
  gpon0/0/8/3: 48:57:54:43:9E:82:16:CE
  gpon0/0/8/4: 58:50:4F:4E:51:E2:6C:B2
  gpon0/0/8/5: 42:54:50:54:DD:34:63:D2
  gpon0/0/8/6: 44:42:31:32:E6:DE:28:CB
  gpon0/0/8/7: 48:57:54:43:11:23:38:00
  gpon0/0/8/8: 58:50:4F:4E:9E:81:40:36
  gpon0/0/8/9: 48:57:54:43:39:16:D1:44
  gpon0/0/8/10: 58:50:4F:4E:9E:50:42:36
  gpon0/0/8/11: 41:4C:43:4C:B1:86:0B:0F
  gpon0/0/8/12: 58:50:4F:4E:9E:50:53:52
  gpon0/0/8/13: 48:57:54:43:4D:29:DF:9B
  gpon0/0/8/14: 58:50:4F:4E:35:01:09:70
  gpon0/0/8/15: 48:57:54:43:9E:92:94:CA
  gpon0/0/8/16: 48:57:54:43:9E:92:95:84
  gpon0/0/8/17: 48:57:54:43:08:09:95:00
  gpon0/0/8/19: 48:57:54:43:11:23:37:00
  gpon0/0/8/20: 58:50:4F:4E:51:E2:6B:38
  gpon0/0/8/21: 48:57:54:43:02:18:2F:A0
  gpon0/0/8/22: 58:50:4F:4E:9E:50:4E:36
  gpon0/0/8/25: 58:50:4F:4E:35:00:80:41
  gpon0/0/8/26: 48:57:54:43:11:23:37:B0
  gpon0/0/8/28: 42:54:50:54:DD:34:5B:36
  gpon0/0/8/29: 58:50:4F:4E:9E:50:48:0C
  gpon0/0/8/30: 48:57:54:43:03:18:13:60
  gpon0/0/8/32: 56:53:4F:4C:00:99:27:C9
  gpon0/0/8/33: 48:57:54:43:E8:C5:43:3D
  gpon0/0/8/34: 48:57:54:43:08:09:95:20
  gpon0/0/8/35: 48:57:54:43:03:19:B4:F0
  gpon0/0/8/38: 44:30:31:31:A6:C6:04:A4
  gpon0/0/8/39: 44:30:31:31:A6:3A:EC:05
  gpon0/0/8/40: 58:50:4F:4E:9E:50:52:E6
  gpon0/0/8/42: 48:57:54:43:96:5B:C1:7F
  gpon0/0/8/43: 47:50:4F:4E:00:93:BC:C0
  gpon0/0/8/44: 48:57:54:43:05:24:6F:D0
  gpon0/0/8/45: 48:57:54:43:05:24:47:D0
  gpon0/0/8/47: 56:53:4F:4C:00:C4:8D:26
  gpon0/0/8/50: 58:50:4F:4E:9E:50:4D:04
  gpon0/0/8/51: 48:57:54:43:04:1A:A0:40
  gpon0/0/8/52: 48:57:54:43:11:23:33:40
  gpon0/0/8/53: 48:57:54:43:9E:63:C6:CC
  gpon0/0/8/54: 48:57:54:43:05:05:19:00
  gpon0/0/8/56: 44:30:31:31:6A:2E:A6:DB
  gpon0/0/8/57: 48:57:54:43:2F:BD:BC:7F
  gpon0/0/8/58: 48:57:54:43:9E:B7:AE:90
